flow_display,label,start_ts,eval_n,duration_s,total_pkts,total_bytes,pkts_up,mean_pkt_sz,std_pkt_sz,min_pkt_sz,max_pkt_sz,mean_pkt_sz_up,std_iat,mean_iat_up,std_iat_up,std_iat_down,byte_ratio_up,pkt_ratio_up,seq_size_00,seq_size_01,seq_size_02,seq_size_03,seq_size_04,seq_size_05,seq_size_06,seq_size_07,seq_size_08,seq_size_09,seq_size_10,seq_size_11,seq_size_12,seq_size_13,seq_size_14,seq_size_15,seq_size_16,seq_size_17,seq_size_18,seq_size_19,seq_dir_00,seq_dir_01,seq_dir_02,seq_dir_03,seq_dir_04,seq_dir_05,seq_dir_06,seq_dir_07,seq_dir_08,seq_dir_09,seq_dir_10,seq_dir_11,seq_dir_12,seq_dir_13,seq_dir_14,seq_dir_15,seq_dir_16,seq_dir_17,seq_dir_18,seq_dir_19,seq_iat_00,seq_iat_01,seq_iat_02,seq_iat_03,seq_iat_04,seq_iat_05,seq_iat_06,seq_iat_07,seq_iat_08,seq_iat_09,seq_iat_10,seq_iat_11,seq_iat_12,seq_iat_13,seq_iat_14,seq_iat_15,seq_iat_16,seq_iat_17,seq_iat_18,seq_iat_19,tls_up_00,tls_up_01,tls_up_02,tls_up_03,tls_up_04,tls_up_05,tls_up_06,tls_up_07,tls_up_08,tls_up_09,tls_up_10,tls_up_11,tls_up_12,tls_up_13,tls_up_14,tls_up_15,tls_up_16,tls_up_17,tls_up_18,tls_up_19,tls_down_00,tls_down_01,tls_down_02,tls_down_03,tls_down_04,tls_down_05,tls_down_06,tls_down_07,tls_down_08,tls_down_09,tls_down_10,tls_down_11,tls_down_12,tls_down_13,tls_down_14,tls_down_15,tls_down_16,tls_down_17,tls_down_18,tls_down_19
10.11.0.30:41838 → 10.11.0.5:8440,1,1782735008.050537,n5,0.007259845733642578,5,3909,3,781.8,968.978689136144,80,2425,324.6666666666667,0.0004993928746407854,0.00029349327087402344,0.00029772533788095546,0,0.24916858531593758,0.6,2425,80,811,510,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010938644409179688,0.0005040168762207031,0.000025987625122070313,0.00005698204040527344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,806,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:37042 → 10.11.0.5:8441,2,1782735008.065161,n3,0.005260944366455078,3,2851,2,950.3333333333334,1284.005581503964,80,2425,213,0.0004914322536370244,0.0002989768981933594,0,0,0.14942125569975448,0.6666666666666666,2425,80,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000993967056274414,0.0002989768981933594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:37042 → 10.11.0.5:8441,2,1782735008.065161,n5,0.005333900451660156,5,3443,3,688.6,987.7645468430218,80,2425,169.33333333333334,0.00045273239365982795,0.00018596649169921875,0.00015982084955331016,0,0.14754574498983444,0.6,2425,80,346,510,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000993967056274414,0.0002989768981933594,0.00006198883056640625,0.000010967254638671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,341,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:38252 → 10.11.0.5:8441,2,1782734963.1224,n8,44.96706295013428,8,20798,2,2599.75,3029.7907872138157,80,7240,143,12.176657762078737,0.00033092498779296875,0,13.911345969342834,0.013751322242523319,0.25,2425,80,206,510,429,7240,2668,7240,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010578632354736328,0.00033092498779296875,0.000030040740966796875,0.0066640377044677734,13.31317400932312,0.000023126602172851563,31.641661882400513,0,0,0,0,0,0,0,0,0,0,0,0,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,9903,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:37042 → 10.11.0.5:8441,2,1782735008.065161,n8,1.4736499786376953,8,4644,5,580.5,784.5446358967,80,2425,306.4,0.5539107684048594,0.3671720027923584,0.7340140406707265,0.0005261612568100011,0.3298880275624462,0.625,2425,80,346,510,82,177,808,216,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000993967056274414,0.0002989768981933594,0.00006198883056640625,0.000010967254638671875,0.0020880699157714844,1.4661049842834473,0.00012302398681640625,0,0,0,0,0,0,0,0,0,0,0,0,69,341,77,803,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:38252 → 10.11.0.5:8441,2,1782734963.1224,n10,46.42716097831726,10,23630,2,2363,2781.475427818041,80,7240,143,10.846150359815997,0.00033092498779296875,0,12.060237643664061,0.012103258569614896,0.2,2425,80,206,510,429,7240,2668,7240,2667,165,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0010578632354736328,0.00033092498779296875,0.000030040740966796875,0.0066640377044677734,13.31317400932312,0.000023126602172851563,31.641661882400513,0.000025987625122070313,1.4600720405578613,0,0,0,0,0,0,0,0,0,0,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,9903,9902,160,0,0,0,0,0,0,0,0,0,0
10.11.0.30:35602 → 10.11.0.5:8444,5,1782735010.535707,n3,0.00403904914855957,3,3613,2,1204.3333333333333,1175.4643054271505,80,2425,594,0.00026940265568163466,0.00022101402282714844,0,0,0.3288126210905065,0.6666666666666666,2425,80,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006020069122314453,0.00022101402282714844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:35602 → 10.11.0.5:8444,5,1782735010.535707,n5,0.0040819644927978516,5,4206,3,841.2,980.2538956821339,80,2425,423.6666666666667,0.00027369712139477996,0.00013196468353271484,0.00012593478335055135,0,0.302187351402758,0.6,2425,80,1108,510,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006020069122314453,0.00022101402282714844,0.00002384185791015625,0.000019073486328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1103,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:58512 → 10.11.0.5:8445,6,1782735010.542317,n3,0.0031189918518066406,3,3339,2,1113,1197.1370013494695,80,2425,457,0.00022843591892904565,0.0001659393310546875,0,0,0.27373465109314166,0.6666666666666666,2425,80,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004889965057373047,0.0001659393310546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:58512 → 10.11.0.5:8445,6,1782735010.542317,n5,0.003183126449584961,5,3932,3,786.4,969.2065311377136,80,2425,332.3333333333333,0.00021565282278715827,0.00010204315185546875,0.0000903628432073568,0,0.25356052899287895,0.6,2425,80,834,83,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004889965057373047,0.0001659393310546875,0.00003814697265625,0.000025987625122070313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,829,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:40270 → 10.11.0.5:8442,3,1782735010.55014,n3,0.003467082977294922,3,3078,2,1026,1236.3911193469485,80,2425,326.5,0.00021360022825321094,0.00017499923706054688,0,0,0.21215074723846652,0.6666666666666666,2425,80,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047707557678222656,0.00017499923706054688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:40270 → 10.11.0.5:8442,3,1782735010.55014,n5,0.0035200119018554688,5,3671,3,734.2,973.0229699241431,80,2425,245.33333333333334,0.00021271136563155943,0.00010752677917480469,0.00009542046502866409,0,0.20049032961046037,0.6,2425,80,573,83,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047707557678222656,0.00017499923706054688,0.0000400543212890625,0.000012874603271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,568,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:37014 → 10.11.0.5:8445,6,1782734952.145062,n8,58.41114807128906,8,11622,2,1452.75,2456.6510741250986,80,7240,143,17.060202998935125,0.000247955322265625,0,19.69371593711487,0.024608501118568233,0.25,2425,80,206,510,429,178,7240,554,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008280277252197266,0.000247955322265625,0.00006389617919921875,0.0036029815673828125,12.949043035507202,45.45282006263733,0.00002002716064453125,0,0,0,0,0,0,0,0,0,0,0,0,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,173,7789,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42714 → 10.11.0.5:8443,4,1782735010.556574,n3,0.0027959346771240234,3,3722,2,1240.6666666666667,1172.679126331382,80,2425,648.5,0.00020786825685572936,0.0001590251922607422,0,0,0.3484685652874798,0.6666666666666666,2425,80,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045299530029296875,0.0001590251922607422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42714 → 10.11.0.5:8443,4,1782735010.556574,n5,0.002827882766723633,5,4315,3,863,988.8450333596261,80,2425,460,0.00020603351139321228,0.00009548664093017578,0.00008985708102522607,0,0.31981460023174973,0.6,2425,80,1217,510,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045299530029296875,0.0001590251922607422,0.000012874603271484375,0.000019073486328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1212,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:37042 → 10.11.0.5:8441,2,1782735008.065161,n10,2.4962899684906006,10,5513,6,551.3,705.1627156589857,80,2425,370.6666666666667,0.5587051362150774,0.49826560020446775,0.7000072252045448,0.8477587118559441,0.4034101215309269,0.6,2425,80,346,510,82,177,808,216,177,692,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0.000993967056274414,0.0002989768981933594,0.00006198883056640625,0.000010967254638671875,0.0020880699157714844,1.4661049842834473,0.00012302398681640625,0.003859996795654297,1.018779993057251,0,0,0,0,0,0,0,0,0,0,69,341,77,803,211,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,172,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:41838 → 10.11.0.5:8440,1,1782735008.050537,n8,2.5128889083862305,8,4974,5,621.75,793.3107389739714,80,2425,372.4,0.9447212869041628,0.626554012298584,1.2526906506714952,0.0024134971331278357,0.3743466023321271,0.625,2425,80,811,510,83,177,805,83,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010938644409179688,0.0005040168762207031,0.000025987625122070313,0.00005698204040527344,0.0049800872802734375,2.500609874725342,0.00003910064697265625,0,0,0,0,0,0,0,0,0,0,0,0,69,806,78,800,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:53146 → 10.11.0.5:8442,3,1782734959.553786,n10,51.01247692108154,10,28525,2,2852.5,3011.9247906354576,80,7240,143,13.236632052514322,0.0004818439483642578,0,14.82717653957159,0.01002629272567923,0.2,2425,80,206,510,429,7240,5087,221,7240,5087,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0012531280517578125,0.0004818439483642578,0.00015020370483398438,0.004124879837036133,40.39037013053894,0.0000247955322265625,4.066059112548828,6.545236110687256,0.00002384185791015625,0,0,0,0,0,0,0,0,0,0,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,12322,216,12322,0,0,0,0,0,0,0,0,0,0
10.11.0.30:40270 → 10.11.0.5:8442,3,1782735010.55014,n8,0.9121310710906982,8,4760,5,595,783.1513263731346,80,2425,329.6,0.3424080585717288,0.22720974683761597,0.45419347626956036,0.0009708948022969549,0.346218487394958,0.625,2425,80,573,83,510,177,769,143,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047707557678222656,0.00017499923706054688,0.0000400543212890625,0.000012874603271484375,0.0020780563354492188,0.9064090251922607,0.0001239776611328125,0,0,0,0,0,0,0,0,0,0,0,0,69,568,78,764,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:41838 → 10.11.0.5:8440,1,1782735008.050537,n10,4.718909978866577,10,5793,6,579.3,713.7993882504151,80,2425,417.3333333333333,1.039570639538656,0.9424474239349365,1.2945534509189263,1.4425565576197754,0.4322458139133437,0.6,2425,80,811,510,83,177,805,83,177,642,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0.0010938644409179688,0.0005040168762207031,0.000025987625122070313,0.00005698204040527344,0.0049800872802734375,2.500609874725342,0.00003910064697265625,0.001260995864868164,2.2047600746154785,0,0,0,0,0,0,0,0,0,0,69,806,78,800,78,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,172,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:36332 → 10.11.0.5:8440,1,1782734973.251491,n8,39.52671694755554,8,6000,2,750,780.1512673834479,80,2425,143,12.908434704151448,0.0003440380096435547,0,15.087291894766253,0.04766666666666667,0.25,2425,80,206,510,429,1085,1085,180,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009288787841796875,0.0003440380096435547,0.000025033950805664063,0.005460023880004883,34.811041831970215,2.493868112564087,2.2112460136413574,0,0,0,0,0,0,0,0,0,0,0,0,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,1080,1080,175,0,0,0,0,0,0,0,0,0,0
10.11.0.30:40270 → 10.11.0.5:8442,3,1782735010.55014,n10,6.921493053436279,10,4961,5,496.1,722.3599364428912,24,2425,329.6,1.986935322408227,0.22720974683761597,0.45419347626956036,2.883285631901258,0.33219109050594636,0.5,2425,80,573,83,510,177,769,143,177,24,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.00047707557678222656,0.00017499923706054688,0.0000400543212890625,0.000012874603271484375,0.0020780563354492188,0.9064090251922607,0.0001239776611328125,0.002666950225830078,6.006695032119751,0,0,0,0,0,0,0,0,0,0,69,568,78,764,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,172,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:43294 → 10.11.0.5:8441,2,1782735017.705899,n3,0.006658077239990234,3,3015,1,1005,1248.4089874716537,80,2425,80,0.0004912636662429808,0,0,0,0.026533996683250415,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010669231414794922,0.00037217140197753906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:43294 → 10.11.0.5:8441,2,1782735017.705899,n5,0.006788015365600586,5,3888,3,777.6,940.2634205370323,80,2425,317.6666666666667,0.00047255037027400923,0.0002510547637939453,0.00025321826585345133,0,0.24511316872427982,0.6,2425,80,510,562,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010669231414794922,0.00037217140197753906,0.00005793571472167969,0.00007200241088867188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,557,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42600 → 10.11.0.5:8444,5,1782735029.286511,n3,0.006795167922973633,3,3015,1,1005,1248.4089874716537,80,2425,80,0.00045956923616278855,0,0,0,0.026533996683250415,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001096963882446289,0.0004470348358154297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42600 → 10.11.0.5:8444,5,1782735029.286511,n5,0.006891012191772461,5,4060,3,812,972.4631098401625,80,2425,375,0.0004958791027369677,0.0002714395523071289,0.00026923406828759105,0,0.2770935960591133,0.6,2425,80,510,962,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001096963882446289,0.0004470348358154297,0.000014781951904296875,0.00008106231689453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,957,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:51024 → 10.11.0.5:8444,5,1782734970.349882,n8,58.95271110534668,8,10544,2,1318,1090.152151897025,80,2425,143,11.849752846319603,0.00047016143798828125,0,12.687911097885115,0.02712443095599393,0.25,2425,80,206,510,429,2298,2298,2298,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010139942169189453,0.00047016143798828125,0.000025987625122070313,0.0052149295806884766,29.57058811187744,10.613505840301514,18.757729053497314,0,0,0,0,0,0,0,0,0,0,0,0,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,2293,2293,2293,0,0,0,0,0,0,0,0,0,0
10.11.0.30:58738 → 10.11.0.5:8445,6,1782735029.299013,n3,0.004564046859741211,3,3138,2,1046,1225.8397121973167,80,2425,356.5,0.0003762870635052619,0.0003058910369873047,0,0,0.22721478648820906,0.6666666666666666,2425,80,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008380413055419922,0.0003058910369873047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:58738 → 10.11.0.5:8445,6,1782735029.299013,n5,0.004681110382080078,5,3731,3,746.2,970.9056081823815,80,2425,265.3333333333333,0.0003675175996574722,0.0001819133758544922,0.00017533088980531918,0,0.2133476279817743,0.6,2425,80,633,83,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008380413055419922,0.0003058910369873047,0.00005793571472167969,0.0000591278076171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,628,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:37014 → 10.11.0.5:8445,6,1782734952.145062,n10,77.1648941040039,10,19416,2,1941.6,2870.466713890888,80,7240,143,15.507313245081006,0.000247955322265625,0,17.00395558642906,0.01473011948908117,0.2,2425,80,206,510,429,178,7240,554,7240,554,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0008280277252197266,0.000247955322265625,0.00006389617919921875,0.0036029815673828125,12.949043035507202,45.45282006263733,0.00002002716064453125,18.753727912902832,0.00001811981201171875,0,0,0,0,0,0,0,0,0,0,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,173,7789,7789,0,0,0,0,0,0,0,0,0,0
10.11.0.30:39386 → 10.11.0.5:8442,3,1782735029.307341,n3,0.0032608509063720703,3,3015,1,1005,1248.4089874716537,80,2425,80,0.00021360022825321094,0,0,0,0.026533996683250415,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005409717559814453,0.00023889541625976563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:39386 → 10.11.0.5:8442,3,1782735029.307341,n5,0.003629922866821289,5,3812,3,762.4,969.2189123206376,80,2425,292.3333333333333,0.0001961671958976422,0.0003039836883544922,0.00033515173935862934,0,0.2300629590766002,0.6,2425,80,510,714,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005409717559814453,0.00023889541625976563,0.0003020763397216797,0.00006699562072753906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,709,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:52894 → 10.11.0.5:8443,4,1782735029.31284,n3,0.002711057662963867,3,3456,2,1152,1185.3510028679268,80,2425,515.5,0.00023484223990270154,0.00020194053649902344,0,0,0.29832175925925924,0.6666666666666666,2425,80,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005340576171875,0.00020194053649902344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:52894 → 10.11.0.5:8443,4,1782735029.31284,n5,0.002769947052001953,5,4049,3,809.8,972.0512846552901,80,2425,371.3333333333333,0.00023796551094516517,0.0001304149627685547,0.00010115243642614568,0,0.2751296616448506,0.6,2425,80,951,510,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005340576171875,0.00020194053649902344,0.00003695487976074219,0.00002193450927734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,946,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:40842 → 10.11.0.5:8441,2,1782735029.317982,n3,0.002802133560180664,3,3321,2,1107,1199.2776992840315,80,2425,448,0.0002741231027148548,0.00016117095947265625,0,0,0.26979825353809095,0.6666666666666666,2425,80,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005488395690917969,0.00016117095947265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:40842 → 10.11.0.5:8441,2,1782735029.317982,n5,0.002969980239868164,5,3914,3,782.8,969.018936863465,80,2425,326.3333333333333,0.00022659195225130187,0.00009655952453613281,0.00009137436757161827,0,0.25012774655084313,0.6,2425,80,816,83,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005488395690917969,0.00016117095947265625,0.000031948089599609375,0.00013589859008789063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,811,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
